name,success
Roy Davis,True
Stephanie Hardin,False
Stephen Evans,False
Stacy Middleton,True
Timothy Lyons,False
Samantha Solis,True
Kimberly Bowen,False
Ricky Chaney,False
Samuel Cox,False
Richard Cox,True
Samantha Richards,False
Kenneth Whitehead,True
Ashley Sampson,False
Michael Anderson,True
Mary Peck,False
Luis Brown,False
Elizabeth Williams,False
Alyssa Kramer,True
Charlotte Hart,False
Jessica Stewart,False
Katelyn Barrett,True
Richard Brewer,False
Bonnie Rogers,True
Dillon Schmidt,False
Mark Watson,True
Kara Fitzpatrick,True
Kayla Alexander,False
Ryan Hanson,True
Alexander Thomas,True
Danny Wagner,True
Ashley Lee,False
Tracey Jackson,False
Timothy Mcconnell,False
Crystal Hamilton,False
Jeffrey Smith,True
Christina Rose,True
Amanda Myers,True
Michael Sims,False
Peter Harris,True
Cameron Carter,True
Ryan Chandler,False
Johnathan Martin,False
James Leblanc,False
Melissa Kelly,True
Alexandra Marshall,False
William Johnson,False
Curtis Joseph,False
Carrie Harper,True
Gabrielle Pierce,True
James Moore,False
Jeanette Johnson,True
Tina Hayes,True
Nathan Collins,False
Marie Perez,True
Michael Shannon,True
Rachel Smith,True
Anthony Lewis,False
Dr. Joshua Hill,True
Brian Lynn,False
Christina Wilson,False
Sheri Edwards,False
Paula Sellers,True
Monique Jimenez,False
Jessica Collins,True
Darryl Stone,True
Pamela George,False
Mr. Michael Fletcher,True
Charles Gallagher,False
Jessica Mcconnell,True
Rebecca Watson,True
Felicia Chen,False
Taylor Miller,False
Kim Brown,True
Jerome Small II,True
Jessica Reed,True
Philip Caldwell,False
Heather White,True
Mary Wilson,False
Jordan Harrington,False
Scott Pacheco,False
John Welch,True
Michael Briggs,False
Teresa Howard,False
Kimberly Hall,False
Paul Walsh,True
Dakota Maldonado,True
Donald Prince,True
Ryan Roy,True
Brandon Foster,False
Diane Snow,True
Tyrone Salas,True
Andrew Green,False
Ashlee Ryan,True
Holly Cook,False
Brian Hoover,True
Emma Arroyo,False
Antonio Kennedy,False
Mrs. Hannah Hunter,False
Melanie Bennett,False
Daniel Lewis,True
John Delgado MD,True
Michelle Hernandez,True
Brittany Mitchell,True
Matthew Perez,True
Mary Mata,True
Barbara Prince,False
Amber Martin,True
Matthew Buckley,False
Gary Reed,False
Joseph Montgomery,True
Laurie Duncan,True
Barbara Campos,True
Allen Braun,True
Sharon Vaughan,False
Jay Mcfarland,True
Richard Peterson,True
William Murphy,False
Christina Werner,True
Edwin Mejia,True
Kristen Pearson,False
Jamie Flores,False
Courtney Gibson,False
Ronnie Newton,True
Tammy Howard,True
Brian Henderson,False
Jimmy Brown,False
Jessica Moore,False
Teresa Campbell,False
Sharon Woodard,False
Lisa Williams,True
Laura Austin,False
Stephanie Pineda,False
Rachel Johnson,False
John Hanson,True
Gregory Gibson,False
Katherine Johnson,False
Melissa Taylor,False
Eric Jones,True
Sue Rivera,True
Christopher Tran,True
Brandon Taylor,False
Lisa Freeman,False
Rebecca Reid,False
Megan Moore,False
Jennifer Johnson,False
Christine Mills,True
Cody Anderson,True
Melissa Brown,True
Justin Mitchell,True
Jesse Burgess,False
Patricia Olson,True
Lisa Davis,False
Randall Cook,False
Tracy Ford,True
Kevin Hall,True
Andrew Bright,True
Kyle Larson,False
Linda Boyle,False
Kevin Carpenter,True
Angel Barrett,True
Cody Castillo,False
Valerie Herrera,False
Eugene Juarez,False
Joanne Rodriguez,True
Mr. Cody Hernandez DVM,True
Meredith Mitchell,True
Angela Solis,True
Stacy Higgins,False
Cindy Fuller,True
Amy Moore,False
Joseph Cruz,False
Kathryn Morrison,False
Russell Rollins,True
Shelley Miller,False
Ashley Mata,True
Sarah Porter,False
Meagan Martinez,False
James Poole,True
Pamela Lopez,False
Jody Hall,False
Mr. Roberto Rivera,True
Sheila Hawkins,True
Sandra Williams,False
John Vaughn,True
Jacqueline Mccullough,True
Eric Gill,True
Heather Nelson,True
Brian Harrison,False
Kimberly Rogers,False
Bobby Moreno,True
Amanda Orozco,False
Nathaniel Johnson,True
Glenn Munoz,False
Antonio Porter,False
Alisha Estrada,False
Kathleen Miller,False
Christopher Alexander,True
Joshua Edwards,True
Courtney Turner,True
Carolyn May,True
Grace Ryan,True
Theresa Ayala,False
Victoria Peterson,False
Alicia Hill,False
Robin Suarez,True
Jessica Black,False
Bradley Edwards,True
Tiffany Becker,False
Kathleen Cole,False
Jesus Ho,False
Lawrence Mercer,False
Sandra Anthony,False
Jennifer Burns,False
Christopher Johnson,False
Brian Olson,False
Isaiah Martin,False
David Jacobson,False
Mr. Maurice Brooks,False
Amy Harrison,True
Tina Luna,True
Matthew White,False
Jermaine Brown,False
Casey Carter,True
Andrew Combs,False
Danielle Sanchez,True
Derek Barrett,True
Arthur Paul,True
Danielle Schaefer,True
Kristen Wilson,False
James Haynes,False
Christopher Murray,False
Kimberly Lawrence,True
Debra Pham,True
Alyssa Mason,False
Tammy Coleman,True
Kelly Day,True
Brittany Fletcher,True
James Brooks,False
Tracy Cabrera,False
Sherri Meadows,False
Regina Patel,True
David Benton,True
Jacqueline Wilson,False
Michelle Massey,False
Stephen Collins,True
Catherine Yates,False
Lauren Brown,False
Brian Little,False
Sharon Carrillo,False
Lauren Ortiz,True
Mario Hooper,False
Catherine Graham,False
Michelle King,True
Christian Gonzales,False
Lindsey Burns,True
Ryan Payne,True
Alexandra Foster,True
Jeremy Hernandez,True
Lauren Green,True
James Lam,False
Steven Thompson,False
Holly Aguilar,True
Jennifer Bates,True
Jasmine Abbott,True
Bobby Hill,True
Adrian Robinson,True
Wendy Kramer,True
Angela Watson,False
Katherine Marks,True
Richard Ayala,False
Shawn Robinson,False
Robert Adams,False
Yvonne Phillips,True
Martin Carroll,False
James Carter,True
Mary Ramsey MD,False
Frank Jenkins,True
Robert Burke,True
Teresa Young,True
Melissa Brock,False
Brett Allen,True
Melissa Bullock,False
Hannah Mason,True
Brian Roy,False
Joy Baker,False
Erin Edwards,True
Lauren Sparks,False
Courtney Ramirez,True
Mr. Benjamin Becker,True
Michael Hammond,True
Corey Guerra,False
Heather Walker,True
Michele Wilson,True
Alexis Bullock,True
William Andrews,False
Jacob Mccall,True
Andrew Maxwell,False
Bianca Jacobs,False
Sara Morgan,False
Mrs. Rebecca Stanton,True
Kimberly Mcclain,False
Brent Watson,True
Jeremy Beasley,False
Susan Jarvis,False
Kathleen Koch,False
William Barnes,True
Melanie Brown,False
Dr. Kevin George DDS,True
Melissa Luna,True
Laura Mosley,False
Charles Richards,True
Michelle Stewart,False
Garrett Williams,True
Sally Hatfield,True
Karen Sullivan,False
Taylor Becker,True
Dr. Betty Holder MD,False
Wendy Watson,True
Natalie Willis,False
Jesse Pruitt,True
Kimberly Dean,True
Henry Cunningham,False
Heather Johnson,True
Melissa Hayes,False
Peter Keller,False
Julie Zavala,False
Michelle Sutton,True
Pamela Torres,True
Daniel Bailey,True
Pamela Schroeder,True
Robert Gonzalez,False
James Waters,True
Anne Lewis,True
Michael Stewart,True
Daisy Kelley,True
Anna Marks,True
Timothy Moore,False
Amy Rogers,True
Eduardo Zamora,True
Robert Kennedy,True
Jesse Lara,False
Trevor Foster,True
Paige Johnson,False
Anthony Davis,True
Diana Smith,True
Bryan Rodriguez,False
Janice Estrada,False
Jonathan Avila,True
Gina Flores,False
Kayla Chambers,True
Mr. William Russell II,False
Zachary Duncan,True
Kathleen Wyatt,False
Karen Navarro,False
Bailey Buchanan,False
Leslie Green,False
Amber Webster MD,True
Michael Nelson,False
Daniel Mcmahon,False
Katherine Hood,False
Tiffany Taylor,True
Brent Jacobs,False
Jonathan Whitney,False
Sarah Morrison,False
Taylor Reyes,True
Carol Hall,False
Samantha Joseph,True
Amy Bailey,False
David Casey,False
Sarah Richmond,True
Sherry Hudson,True
Mary Chambers,True
Rebecca Santana,False
Jason Moore,True
Julie Richards,False
Ann Webster,False
James Dudley,False
Nathaniel Johnson,True
Albert Baker,True
Jeremy Beard,False
Michael Castillo,False
Amy Fields MD,True
Todd Olson,False
Ashley Finley,True
Rebecca Brock,False
Alex Jones,True
Carrie Hayes,True
Heather Jones,False
Henry Mayer,False
Matthew Hill,True
Frank Lynn,False
Dawn Sanders,False
Anne Taylor,True
Derrick Dunn,True
Cynthia Rocha,False
Mr. Derek Lopez,False
Steven Herman,False
Elaine Weaver,False
James Flowers,False
Paul Fowler,True
Eric Walker,False
Debra Duffy,False
Kimberly Green,False
Steven Todd,False
Mrs. Kimberly Chase,True
Curtis Hardy,False
Julie Odonnell,True
Valerie Todd,False
Kristen Mcdaniel,False
Lynn Holden,True
Brandon Sullivan,True
Daniel Franco,False
James Manning,True
Kristin Adams,True
Rose Newton,True
Steven Curry,False
Cameron Brown,True
Christopher Dennis,False
Emily Bowen,True
Angelica Montoya,False
Mary Dennis,False
Patricia Henry,False
Kimberly Dennis,False
Brandy Robinson,False
Erika Franklin,False
Dana Zamora,False
Tom Brown,False
Kyle Patrick,True
David Nunez,True
Paul Carson,True
William Munoz,True
Joseph Green,True
Christine Hamilton,True
Tyrone Mercer,False
Carl Douglas,True
Melissa Chambers,False
Wendy Wilson,False
William Smith,True
Jesse Brooks,False
Diane Sanchez,False
Luis Chen,True
David Hamilton,True
Wesley Wagner,True
John Crosby,False
Dr. Matthew Parks,True
David Kim,False
Gloria Gonzalez,True
Alexa Sweeney,True
Rick Young,True
Linda Black,True
Karen Garcia,False
Steven Wiggins,False
Samuel Reynolds,True
Kim Blackburn,True
Ryan Best,False
Leslie Aguilar,True
Jessica Flores,False
Mary Brock,True
Steven Terry,False
Rodney Anderson,False
Mr. Robert Gutierrez,True
Charlotte Ross,True
Abigail Johnson,True
Valerie Wilson,True
Christopher Garcia,True
Mrs. Sandra Cordova MD,False
Brenda Cooper,False
Thomas Pitts,False
Christopher Lynch,False
Brenda Martinez,False
Sylvia Pena,False
Stephanie Thompson,True
Regina Schultz,True
Mark Stanley,False
Amanda Griffin,True
Christopher Evans,False
Veronica Morgan,False
Traci Adams,True
Allison Morales,True
Faith Brooks,True
Dennis Davis,True
David Quinn,True
Stephen Coleman,True
Shawn Vaughn,True
Mrs. Frances Williams DVM,True
Melanie Sanchez,False
Kelly Wells,False
Jody Garza,False
Amanda Evans,False
Megan Calhoun,False
Hayley Carter,True
Anna Haney,False
William Jarvis,False
Andrew Smith DVM,False
Courtney Reed,False
James Stevenson,True
Laura Clark,False
Michelle Cruz,True
William Fitzgerald,False
Eddie Simmons,True
James Hensley,True
John Klein,True
Stacy Gonzalez,False
Zachary Howe,False
Felicia Williams,True
Matthew Mcintyre,True
Kimberly Curtis,False
Tina Jackson,False
William Castillo,True
Cory Smith,True
Jason Long,False
Sally May,True
Wayne Martinez,False
Joanna Gutierrez,True
Julie Villegas,True
Zachary Anderson,True
Timothy Crane,False
Katelyn Castro,False
Christian Bailey,False
Lisa Holloway,True
Jennifer Nguyen,False
Ryan Williams,True
Jason Patel,False
Alexander Nichols,True
Jessica Carlson,False
Kristine Norman,False
Angela Perez,False
Jay Harris,False
Matthew Dickson,True
Kenneth Taylor,False
Dr. Cory Roberts MD,False
Valerie Perez,True
Amber Harris,True
Brian Stevens,False
Joshua Anderson,False
Karen Fischer,True
William Thomas,True
Cathy Holden,True
Joseph Mckay,False
Michelle Meyer,True
Erica Alvarez,True
Courtney Walker,False
Terry Davis,False
Eric Guzman,True
Mary Cardenas,False
Kristen Peterson,False
David Mcguire,False
Mary Wong,True
Randy White,False
Jessica Ellison,True
Regina Hodges,False
Aaron Roman,False
Jordan Crawford Jr.,True
Robert Clark,False
Beverly Mccoy,True
Amy Johnson,False
Logan Fowler DDS,False
Pamela Williams,True
Jeffery Campbell,True
Kim Leon,True
Andrew Kennedy,True
Daniel Smith,False
Karen Cummings,True
Yvette Bailey,False
Janet Le,True
Zachary Hendricks,False
Tristan Burnett,False
Brenda Thompson,True
Gary Hancock,True
Joseph Ward,True
David Hancock,True
Natalie Evans,True
John Turner,True
Brian Young,False
Edward Nelson,True
Brandi Paul,True
Amanda Hall,False
Miss Jennifer Hale,True
Melissa West,False
John Harris,False
Chad Bell,False
Zachary Fuller,False
Collin Summers,True
William Melton,False
Timothy Matthews,True
Christopher Brock,True
Roger Douglas,False
Sarah Rivers,False
Shane Freeman,True
Amanda Ross,True
Erica Russo,True
Mark Brown,False
Michael Rodriguez,True
Jessica Allen,False
George Jackson,True
Robert Watson,False
Michael Hubbard,False
Troy Gibson,True
Emma Peterson,True
Sandra Spencer,False
Brittany Santos,False
Connie Palmer,False
Casey Jones,True
Christopher Aguilar,True
Jacqueline Peck,False
Michael Woods,True
Arthur Reed,True
Jacob Beck,False
Sarah Turner,True
Jesus Lester,False
Suzanne Williams,True
William Collins,True
Casey Schwartz,False
Rhonda Russo,True
Gary Hall,True
Ryan Jones,True
Joseph Richardson,True
Kenneth Gonzalez,False
Daniel Smith,True
Laura Simpson,False
Melissa Santos,True
Kimberly Brown,False
Elizabeth Brown,True
Timothy Rodriguez,True
Dennis Nelson,True
Tiffany Allen,True
Seth Livingston,True
Richard Brown,True
Connor Wolf,False
Benjamin Taylor,True
Shannon Byrd,True
Richard Clark,True
Wanda Strong,False
Kim Simmons,False
Jeffrey Best,False
Marie Johnson,True
Wesley Carey,False
Kristin Gay,False
Rachel Brown,True
Mr. Donald Jackson,True
Danielle Wright,True
Maurice Diaz,False
Jennifer Lewis,True
Donald Keller,True
Sylvia Sanchez,False
Jessica Henson,True
Brandy Sparks,False
Lindsey Farrell,True
Julie Richardson,True
Katrina Smith,True
Jodi Davis,True
Thomas Stewart,True
Julia Harmon,True
Christina Atkinson,False
Kayla Gordon,True
Shannon Browning,True
Nancy Keller,True
Kayla Johnson,False
Michael Perez,True
Susan Beasley,True
Laura Fox,False
Joseph Torres MD,True
Joshua Hunt,False
Sara Brennan,False
Jacqueline Jones,True
Julie Davis,True
Vickie Cook,True
Michael Swanson,False
Deborah Rowe,False
Garrett Hester,False
Theresa Burton,True
Garrett Hanson,False
Russell Thomas,True
Rachel Freeman,True
Christopher Vaughn,False
Caleb Mcmahon,True
David Robertson,False
Scott Thompson,False
Levi Harris,False
Jasmine Kirby,False
Kristin Simmons,False
Jeremiah Miller,False
Jenny Copeland,True
Jordan Henderson,True
Sonya Underwood,False
Daniel Lewis,True
James Strickland,False
Michelle Reilly,True
Jacob Morales,False
Karen Peterson,False
Steven Taylor,False
Edwin Blake,False
Jon Collins,False
Keith Malone,False
Dustin Nunez,False
Chris Bowman,True
Dr. Phillip Hansen,True
Joshua Gibson,False
Denise Jones,False
Breanna Kaufman,True
Marissa Gentry,True
Robert Wilson,False
Christine Brown,False
Daniel Phillips,False
Alexis Monroe,True
Mary Weiss,False
Clifford Ponce,False
Evan Walsh,True
Patrick Burns,False
Corey Anderson,True
Daniel Mendez,True
Aaron Neal,True
Robin Cortez,True
Justin Stephens,True
Catherine Jones,False
Ronald Palmer,False
John Lopez,True
Sonya Wilson,False
Jeffrey Reid,False
Gary Sandoval,True
Renee Nicholson,True
Leah Fowler,True
Jose Schwartz PhD,True
Alexander Gould,True
Joan Price,False
Stephen Andrade,False
Omar Joseph,False
Tyler Reynolds,True
Sarah Powers,False
Ronald Griffin,True
Ann Anderson,False
Isabella Rasmussen,False
Dawn King DDS,True
Kristie Bennett,False
Ashley Woodward,True
Rodney Jenkins,False
Scott Edwards,True
Kimberly Perry,True
Patricia Scott,False
Katie Figueroa,False
Dylan Banks DDS,True
Joshua Parker,True
Donald Hamilton,False
Michelle Gilbert,False
Colton Lopez,False
Rachel Johnson,True
David Cox,True
Ashley Silva,True
Maria Garcia,True
Sean Hoffman,False
Logan Knight,False
Michelle Haney,False
Craig Russell,True
Casey King,True
Kerri Tucker,True
Lisa Wilson,True
Vicki Hernandez,True
Randall Dunn,True
Randy Brooks,True
Jeff Brown,False
Gabrielle Martinez,False
Kevin Miller,False
Paul Hughes,False
Jared Murphy,False
Micheal Lee,False
Dawn Norton,False
John Crawford,False
Joshua Smith,True
Timothy Marquez,True
Michael Stephenson,False
Johnny Pena,False
Ronald Wells,True
Martha Parker,True
Casey Franklin,True
Richard James,True
Joe Wells,False
Dale Griffith,True
Cody Hall,True
Rachel Petty,True
Deborah Day,False
Matthew Camacho,True
Nicole Swanson,False
Jessica Padilla,True
Stephanie Woodward,False
Tiffany Thomas,False
Elizabeth Bullock,False
Linda Gallagher,True
Heather Baker,True
Rachel Russell,False
Cheyenne Thompson,True
David Foster,True
Lisa Williams,True
Adam Macias,False
Timothy Martin,True
Patricia Adams,False
Bradley Brown,False
Jaime Lyons,True
Heather Ewing,False
Trevor Lopez,False
Monica Jones,True
Emily Crane,True
Adrienne Suarez,False
Lauren Simpson,False
Kristin Escobar,False
Lisa Snyder,True
Stephen Lewis,True
Antonio Mcbride,True
Cheryl Evans,False
Craig Torres,False
Greg Crawford,False
Amber Walters,False
Beverly Wilcox,True
John Rush,False
Katherine Johnson,False
Christine West,True
Kelsey Hernandez,True
Amy Price,False
Christopher Campbell,True
Allen Odonnell,True
Timothy Dorsey,False
Robin Lambert,True
Kristine Jones,False
Amber Johnson,False
Brittany Lloyd,False
Hannah Garcia,True
Michael Brown,False
George Anderson,False
